family,zone_rank,square_id,exp_id,horizon,delay_min,hold_min,on_ratio,episodes,missed_min,missed_min_std,missed_episodes,missed_episodes_std,on_min,on_min_std,switches,switches_std,chosen
lstm,1,5161,EXP-053,3.0,10.0,0.0,1.0,12,130.0,10.0,8.333333333333334,0.5773502691896257,923.3333333333334,30.550504633038933,4.666666666666667,0.5773502691896258,True
lstm,1,5161,EXP-053,3.0,10.0,0.0,0.9,12,36.666666666666664,5.773502691896258,3.6666666666666665,0.5773502691896258,1536.6666666666667,58.59465277082315,7.666666666666667,0.5773502691896258,False
lstm,1,5161,EXP-053,3.0,10.0,0.0,0.8,12,0.0,0.0,0.0,0.0,2310.0,125.29964086141668,9.333333333333334,1.1547005383792517,False
lstm,1,5161,EXP-053,3.0,10.0,30.0,1.0,12,130.0,10.0,8.333333333333334,0.5773502691896257,930.0,36.05551275463989,4.666666666666667,0.5773502691896258,False
lstm,1,5161,EXP-053,3.0,10.0,30.0,0.9,12,36.666666666666664,5.773502691896258,3.6666666666666665,0.5773502691896258,1540.0,62.44997998398398,7.666666666666667,0.5773502691896258,False
lstm,1,5161,EXP-053,3.0,10.0,30.0,0.8,12,0.0,0.0,0.0,0.0,2336.6666666666665,130.12814197295424,9.333333333333334,1.1547005383792517,False
lstm,1,5161,EXP-053,3.0,10.0,60.0,1.0,12,130.0,10.0,8.333333333333334,0.5773502691896257,960.0,36.05551275463989,4.666666666666667,0.5773502691896258,False
lstm,1,5161,EXP-053,3.0,10.0,60.0,0.9,12,36.666666666666664,5.773502691896258,3.6666666666666665,0.5773502691896258,1560.0,60.0,7.666666666666667,0.5773502691896258,False
lstm,1,5161,EXP-053,3.0,10.0,60.0,0.8,12,0.0,0.0,0.0,0.0,2406.6666666666665,160.41612554021285,9.333333333333334,1.1547005383792517,False
lstm,1,5161,EXP-053,3.0,10.0,120.0,1.0,12,120.0,10.0,7.333333333333333,0.5773502691896258,1120.0,70.0,4.666666666666667,0.5773502691896258,False
lstm,1,5161,EXP-053,3.0,10.0,120.0,0.9,12,36.666666666666664,5.773502691896258,3.6666666666666665,0.5773502691896258,1633.3333333333333,87.36894948054105,7.333333333333333,0.5773502691896258,False
lstm,1,5161,EXP-053,3.0,10.0,120.0,0.8,12,0.0,0.0,0.0,0.0,2546.6666666666665,224.79620400116488,9.333333333333334,1.1547005383792517,False
arima,1,5161,EXP-048,6.0,0.0,0.0,1.0,12,140.0,,8.0,,1150.0,,10.0,,False
arima,1,5161,EXP-048,6.0,0.0,0.0,0.9,12,60.0,,5.0,,1690.0,,17.0,,False
arima,1,5161,EXP-048,6.0,0.0,0.0,0.8,12,20.0,,2.0,,2620.0,,17.0,,False
arima,1,5161,EXP-048,6.0,0.0,30.0,1.0,12,130.0,,7.0,,1210.0,,9.0,,True
arima,1,5161,EXP-048,6.0,0.0,30.0,0.9,12,50.0,,4.0,,1810.0,,14.0,,False
arima,1,5161,EXP-048,6.0,0.0,30.0,0.8,12,20.0,,2.0,,2680.0,,16.0,,False
arima,1,5161,EXP-048,6.0,0.0,60.0,1.0,12,130.0,,7.0,,1320.0,,9.0,,False
arima,1,5161,EXP-048,6.0,0.0,60.0,0.9,12,50.0,,4.0,,1900.0,,12.0,,False
arima,1,5161,EXP-048,6.0,0.0,60.0,0.8,12,20.0,,2.0,,2860.0,,15.0,,False
arima,1,5161,EXP-048,6.0,0.0,120.0,1.0,12,130.0,,7.0,,1480.0,,7.0,,False
arima,1,5161,EXP-048,6.0,0.0,120.0,0.9,12,50.0,,4.0,,2200.0,,11.0,,False
arima,1,5161,EXP-048,6.0,0.0,120.0,0.8,12,10.0,,1.0,,2990.0,,12.0,,False
arima,1,5161,EXP-048,6.0,10.0,0.0,1.0,12,140.0,,8.0,,1150.0,,10.0,,False
arima,1,5161,EXP-048,6.0,10.0,0.0,0.9,12,60.0,,5.0,,1690.0,,17.0,,False
arima,1,5161,EXP-048,6.0,10.0,0.0,0.8,12,20.0,,2.0,,2620.0,,17.0,,False
arima,1,5161,EXP-048,6.0,10.0,30.0,1.0,12,130.0,,7.0,,1210.0,,9.0,,True
arima,1,5161,EXP-048,6.0,10.0,30.0,0.9,12,50.0,,4.0,,1810.0,,14.0,,False
arima,1,5161,EXP-048,6.0,10.0,30.0,0.8,12,20.0,,2.0,,2680.0,,16.0,,False
arima,1,5161,EXP-048,6.0,10.0,60.0,1.0,12,130.0,,7.0,,1320.0,,9.0,,False
arima,1,5161,EXP-048,6.0,10.0,60.0,0.9,12,50.0,,4.0,,1900.0,,12.0,,False
arima,1,5161,EXP-048,6.0,10.0,60.0,0.8,12,20.0,,2.0,,2860.0,,15.0,,False
arima,1,5161,EXP-048,6.0,10.0,120.0,1.0,12,130.0,,7.0,,1480.0,,7.0,,False
arima,1,5161,EXP-048,6.0,10.0,120.0,0.9,12,50.0,,4.0,,2200.0,,11.0,,False
arima,1,5161,EXP-048,6.0,10.0,120.0,0.8,12,10.0,,1.0,,2990.0,,12.0,,False
lag1,1,5161,EXP-030,6.0,0.0,0.0,1.0,12,220.0,,11.0,,910.0,,13.0,,False
lag1,1,5161,EXP-030,6.0,0.0,0.0,0.9,12,120.0,,8.0,,1470.0,,21.0,,False
lag1,1,5161,EXP-030,6.0,0.0,0.0,0.8,12,80.0,,5.0,,2500.0,,19.0,,False
lag1,1,5161,EXP-030,6.0,0.0,30.0,1.0,12,200.0,,10.0,,1040.0,,10.0,,True
lag1,1,5161,EXP-030,6.0,0.0,30.0,0.9,12,110.0,,8.0,,1630.0,,17.0,,False
lag1,1,5161,EXP-030,6.0,0.0,30.0,0.8,12,70.0,,4.0,,2620.0,,14.0,,False
lag1,1,5161,EXP-030,6.0,0.0,60.0,1.0,12,190.0,,9.0,,1200.0,,9.0,,False
lag1,1,5161,EXP-030,6.0,0.0,60.0,0.9,12,100.0,,7.0,,1710.0,,13.0,,False
lag1,1,5161,EXP-030,6.0,0.0,60.0,0.8,12,70.0,,4.0,,2780.0,,14.0,,False
lag1,1,5161,EXP-030,6.0,0.0,120.0,1.0,12,170.0,,9.0,,1460.0,,7.0,,False
lag1,1,5161,EXP-030,6.0,0.0,120.0,0.9,12,100.0,,7.0,,2080.0,,11.0,,False
lag1,1,5161,EXP-030,6.0,0.0,120.0,0.8,12,70.0,,4.0,,2870.0,,11.0,,False
lag1,1,5161,EXP-030,6.0,10.0,0.0,1.0,12,220.0,,11.0,,910.0,,13.0,,False
lag1,1,5161,EXP-030,6.0,10.0,0.0,0.9,12,120.0,,8.0,,1470.0,,21.0,,False
lag1,1,5161,EXP-030,6.0,10.0,0.0,0.8,12,80.0,,5.0,,2500.0,,19.0,,False
lag1,1,5161,EXP-030,6.0,10.0,30.0,1.0,12,200.0,,10.0,,1040.0,,10.0,,True
lag1,1,5161,EXP-030,6.0,10.0,30.0,0.9,12,110.0,,8.0,,1630.0,,17.0,,False
lag1,1,5161,EXP-030,6.0,10.0,30.0,0.8,12,70.0,,4.0,,2620.0,,14.0,,False
lag1,1,5161,EXP-030,6.0,10.0,60.0,1.0,12,190.0,,9.0,,1200.0,,9.0,,False
lag1,1,5161,EXP-030,6.0,10.0,60.0,0.9,12,100.0,,7.0,,1710.0,,13.0,,False
lag1,1,5161,EXP-030,6.0,10.0,60.0,0.8,12,70.0,,4.0,,2780.0,,14.0,,False
lag1,1,5161,EXP-030,6.0,10.0,120.0,1.0,12,170.0,,9.0,,1460.0,,7.0,,False
lag1,1,5161,EXP-030,6.0,10.0,120.0,0.9,12,100.0,,7.0,,2080.0,,11.0,,False
lag1,1,5161,EXP-030,6.0,10.0,120.0,0.8,12,70.0,,4.0,,2870.0,,11.0,,False
lag1008,1,5161,EXP-042,6.0,0.0,0.0,1.0,12,130.0,,9.0,,900.0,,5.0,,False
lag1008,1,5161,EXP-042,6.0,0.0,0.0,0.9,12,90.0,,6.0,,1170.0,,14.0,,False
lag1008,1,5161,EXP-042,6.0,0.0,0.0,0.8,12,40.0,,3.0,,1740.0,,17.0,,False
lag1008,1,5161,EXP-042,6.0,0.0,30.0,1.0,12,130.0,,9.0,,950.0,,4.0,,False
lag1008,1,5161,EXP-042,6.0,0.0,30.0,0.9,12,60.0,,5.0,,1330.0,,11.0,,False
lag1008,1,5161,EXP-042,6.0,0.0,30.0,0.8,12,30.0,,2.0,,1880.0,,16.0,,False
lag1008,1,5161,EXP-042,6.0,0.0,60.0,1.0,12,130.0,,9.0,,960.0,,3.0,,True
lag1008,1,5161,EXP-042,6.0,0.0,60.0,0.9,12,60.0,,5.0,,1500.0,,10.0,,False
lag1008,1,5161,EXP-042,6.0,0.0,60.0,0.8,12,40.0,,3.0,,2000.0,,13.0,,False
lag1008,1,5161,EXP-042,6.0,0.0,120.0,1.0,12,130.0,,9.0,,1010.0,,3.0,,False
lag1008,1,5161,EXP-042,6.0,0.0,120.0,0.9,12,30.0,,3.0,,1820.0,,9.0,,False
lag1008,1,5161,EXP-042,6.0,0.0,120.0,0.8,12,0.0,,0.0,,2320.0,,11.0,,False
lag1008,1,5161,EXP-042,6.0,10.0,0.0,1.0,12,130.0,,9.0,,900.0,,5.0,,False
lag1008,1,5161,EXP-042,6.0,10.0,0.0,0.9,12,90.0,,6.0,,1170.0,,14.0,,False
lag1008,1,5161,EXP-042,6.0,10.0,0.0,0.8,12,40.0,,3.0,,1740.0,,17.0,,False
lag1008,1,5161,EXP-042,6.0,10.0,30.0,1.0,12,130.0,,9.0,,950.0,,4.0,,False
lag1008,1,5161,EXP-042,6.0,10.0,30.0,0.9,12,60.0,,5.0,,1330.0,,11.0,,False
lag1008,1,5161,EXP-042,6.0,10.0,30.0,0.8,12,30.0,,2.0,,1880.0,,16.0,,False
lag1008,1,5161,EXP-042,6.0,10.0,60.0,1.0,12,130.0,,9.0,,960.0,,3.0,,True
lag1008,1,5161,EXP-042,6.0,10.0,60.0,0.9,12,60.0,,5.0,,1500.0,,10.0,,False
lag1008,1,5161,EXP-042,6.0,10.0,60.0,0.8,12,40.0,,3.0,,2000.0,,13.0,,False
lag1008,1,5161,EXP-042,6.0,10.0,120.0,1.0,12,130.0,,9.0,,1010.0,,3.0,,False
lag1008,1,5161,EXP-042,6.0,10.0,120.0,0.9,12,30.0,,3.0,,1820.0,,9.0,,False
lag1008,1,5161,EXP-042,6.0,10.0,120.0,0.8,12,0.0,,0.0,,2320.0,,11.0,,False
lag144,1,5161,EXP-036,6.0,0.0,0.0,1.0,12,500.0,,9.0,,910.0,,12.0,,False
lag144,1,5161,EXP-036,6.0,0.0,0.0,0.9,12,300.0,,4.0,,1460.0,,21.0,,False
lag144,1,5161,EXP-036,6.0,0.0,0.0,0.8,12,90.0,,4.0,,2530.0,,19.0,,False
lag144,1,5161,EXP-036,6.0,0.0,30.0,1.0,12,450.0,,9.0,,1030.0,,10.0,,True
lag144,1,5161,EXP-036,6.0,0.0,30.0,0.9,12,270.0,,4.0,,1620.0,,17.0,,False
lag144,1,5161,EXP-036,6.0,0.0,30.0,0.8,12,80.0,,3.0,,2650.0,,14.0,,False
lag144,1,5161,EXP-036,6.0,0.0,60.0,1.0,12,390.0,,8.0,,1190.0,,9.0,,False
lag144,1,5161,EXP-036,6.0,0.0,60.0,0.9,12,240.0,,4.0,,1700.0,,13.0,,False
lag144,1,5161,EXP-036,6.0,0.0,60.0,0.8,12,80.0,,3.0,,2810.0,,14.0,,False
lag144,1,5161,EXP-036,6.0,0.0,120.0,1.0,12,290.0,,6.0,,1450.0,,7.0,,False
lag144,1,5161,EXP-036,6.0,0.0,120.0,0.9,12,140.0,,2.0,,2070.0,,11.0,,False
lag144,1,5161,EXP-036,6.0,0.0,120.0,0.8,12,80.0,,3.0,,2900.0,,11.0,,False
lag144,1,5161,EXP-036,6.0,10.0,0.0,1.0,12,500.0,,9.0,,910.0,,12.0,,False
lag144,1,5161,EXP-036,6.0,10.0,0.0,0.9,12,300.0,,4.0,,1460.0,,21.0,,False
lag144,1,5161,EXP-036,6.0,10.0,0.0,0.8,12,90.0,,4.0,,2530.0,,19.0,,False
lag144,1,5161,EXP-036,6.0,10.0,30.0,1.0,12,450.0,,9.0,,1030.0,,10.0,,True
lag144,1,5161,EXP-036,6.0,10.0,30.0,0.9,12,270.0,,4.0,,1620.0,,17.0,,False
lag144,1,5161,EXP-036,6.0,10.0,30.0,0.8,12,80.0,,3.0,,2650.0,,14.0,,False
lag144,1,5161,EXP-036,6.0,10.0,60.0,1.0,12,390.0,,8.0,,1190.0,,9.0,,False
lag144,1,5161,EXP-036,6.0,10.0,60.0,0.9,12,240.0,,4.0,,1700.0,,13.0,,False
lag144,1,5161,EXP-036,6.0,10.0,60.0,0.8,12,80.0,,3.0,,2810.0,,14.0,,False
lag144,1,5161,EXP-036,6.0,10.0,120.0,1.0,12,290.0,,6.0,,1450.0,,7.0,,False
lag144,1,5161,EXP-036,6.0,10.0,120.0,0.9,12,140.0,,2.0,,2070.0,,11.0,,False
lag144,1,5161,EXP-036,6.0,10.0,120.0,0.8,12,80.0,,3.0,,2900.0,,11.0,,False
lstm,1,5161,EXP-054,6.0,0.0,0.0,1.0,12,153.33333333333334,20.81665999466133,8.0,1.0,943.3333333333334,32.145502536643185,6.0,0.0,True
lstm,1,5161,EXP-054,6.0,0.0,0.0,0.9,12,56.666666666666664,25.16611478423583,4.666666666666667,1.5275252316519465,1563.3333333333333,41.63331998932265,8.0,1.0,False
lstm,1,5161,EXP-054,6.0,0.0,0.0,0.8,12,6.666666666666667,5.773502691896258,0.6666666666666666,0.5773502691896258,2220.0,45.8257569495584,7.666666666666667,0.5773502691896258,False
lstm,1,5161,EXP-054,6.0,0.0,30.0,1.0,12,153.33333333333334,20.81665999466133,8.0,1.0,956.6666666666666,20.816659994661325,6.0,0.0,False
lstm,1,5161,EXP-054,6.0,0.0,30.0,0.9,12,53.333333333333336,20.81665999466133,4.333333333333333,1.1547005383792517,1570.0,34.64101615137755,7.666666666666667,0.5773502691896258,False
lstm,1,5161,EXP-054,6.0,0.0,30.0,0.8,12,6.666666666666667,5.773502691896258,0.6666666666666666,0.5773502691896258,2220.0,45.8257569495584,7.666666666666667,0.5773502691896258,False
lstm,1,5161,EXP-054,6.0,0.0,60.0,1.0,12,153.33333333333334,20.81665999466133,8.0,1.0,1013.3333333333334,15.275252316519467,6.0,0.0,False
lstm,1,5161,EXP-054,6.0,0.0,60.0,0.9,12,50.0,20.0,4.0,1.0,1583.3333333333333,25.166114784235834,7.333333333333333,0.5773502691896258,False
lstm,1,5161,EXP-054,6.0,0.0,60.0,0.8,12,6.666666666666667,5.773502691896258,0.6666666666666666,0.5773502691896258,2240.0,62.44997998398398,7.666666666666667,0.5773502691896258,False
lstm,1,5161,EXP-054,6.0,0.0,120.0,1.0,12,153.33333333333334,20.81665999466133,8.0,1.0,1246.6666666666667,20.81665999466133,6.0,0.0,False
lstm,1,5161,EXP-054,6.0,0.0,120.0,0.9,12,50.0,20.0,4.0,1.0,1650.0,45.8257569495584,7.0,0.0,False
lstm,1,5161,EXP-054,6.0,0.0,120.0,0.8,12,6.666666666666667,5.773502691896258,0.6666666666666666,0.5773502691896258,2280.0,96.43650760992955,7.666666666666667,0.5773502691896258,False
lstm,1,5161,EXP-054,6.0,10.0,0.0,1.0,12,153.33333333333334,20.81665999466133,8.0,1.0,943.3333333333334,32.145502536643185,6.0,0.0,True
lstm,1,5161,EXP-054,6.0,10.0,0.0,0.9,12,56.666666666666664,25.16611478423583,4.666666666666667,1.5275252316519465,1563.3333333333333,41.63331998932265,8.0,1.0,False
lstm,1,5161,EXP-054,6.0,10.0,0.0,0.8,12,6.666666666666667,5.773502691896258,0.6666666666666666,0.5773502691896258,2220.0,45.8257569495584,7.666666666666667,0.5773502691896258,False
lstm,1,5161,EXP-054,6.0,10.0,30.0,1.0,12,153.33333333333334,20.81665999466133,8.0,1.0,956.6666666666666,20.816659994661325,6.0,0.0,False
lstm,1,5161,EXP-054,6.0,10.0,30.0,0.9,12,53.333333333333336,20.81665999466133,4.333333333333333,1.1547005383792517,1570.0,34.64101615137755,7.666666666666667,0.5773502691896258,False
lstm,1,5161,EXP-054,6.0,10.0,30.0,0.8,12,6.666666666666667,5.773502691896258,0.6666666666666666,0.5773502691896258,2220.0,45.8257569495584,7.666666666666667,0.5773502691896258,False
lstm,1,5161,EXP-054,6.0,10.0,60.0,1.0,12,153.33333333333334,20.81665999466133,8.0,1.0,1013.3333333333334,15.275252316519467,6.0,0.0,False
lstm,1,5161,EXP-054,6.0,10.0,60.0,0.9,12,50.0,20.0,4.0,1.0,1583.3333333333333,25.166114784235834,7.333333333333333,0.5773502691896258,False
lstm,1,5161,EXP-054,6.0,10.0,60.0,0.8,12,6.666666666666667,5.773502691896258,0.6666666666666666,0.5773502691896258,2240.0,62.44997998398398,7.666666666666667,0.5773502691896258,False
lstm,1,5161,EXP-054,6.0,10.0,120.0,1.0,12,153.33333333333334,20.81665999466133,8.0,1.0,1246.6666666666667,20.81665999466133,6.0,0.0,False
lstm,1,5161,EXP-054,6.0,10.0,120.0,0.9,12,50.0,20.0,4.0,1.0,1650.0,45.8257569495584,7.0,0.0,False
lstm,1,5161,EXP-054,6.0,10.0,120.0,0.8,12,6.666666666666667,5.773502691896258,0.6666666666666666,0.5773502691896258,2280.0,96.43650760992955,7.666666666666667,0.5773502691896258,False
always_on,1,5161,,,,,,12,0.0,,0.0,,10080.0,,1.0,,False
oracle,1,5161,,,,,,12,0.0,,0.0,,910.0,,13.0,,False
arima,2,5059,EXP-022,1.0,0.0,0.0,1.0,8,70.0,,6.0,,3330.0,,8.0,,False
arima,2,5059,EXP-022,1.0,0.0,0.0,0.9,8,10.0,,1.0,,3690.0,,7.0,,False
arima,2,5059,EXP-022,1.0,0.0,0.0,0.8,8,0.0,,0.0,,4010.0,,8.0,,False
arima,2,5059,EXP-022,1.0,0.0,30.0,1.0,8,60.0,,6.0,,3340.0,,7.0,,True
arima,2,5059,EXP-022,1.0,0.0,30.0,0.9,8,10.0,,1.0,,3690.0,,7.0,,False
arima,2,5059,EXP-022,1.0,0.0,30.0,0.8,8,0.0,,0.0,,4030.0,,8.0,,False
arima,2,5059,EXP-022,1.0,0.0,60.0,1.0,8,60.0,,6.0,,3340.0,,7.0,,False
arima,2,5059,EXP-022,1.0,0.0,60.0,0.9,8,10.0,,1.0,,3690.0,,7.0,,False
arima,2,5059,EXP-022,1.0,0.0,60.0,0.8,8,0.0,,0.0,,4060.0,,8.0,,False
arima,2,5059,EXP-022,1.0,0.0,120.0,1.0,8,60.0,,6.0,,3340.0,,7.0,,False
arima,2,5059,EXP-022,1.0,0.0,120.0,0.9,8,10.0,,1.0,,3690.0,,7.0,,False
arima,2,5059,EXP-022,1.0,0.0,120.0,0.8,8,0.0,,0.0,,4120.0,,8.0,,False
arima,2,5059,EXP-022,1.0,10.0,0.0,1.0,8,120.0,,7.0,,3330.0,,8.0,,False
arima,2,5059,EXP-022,1.0,10.0,0.0,0.9,8,30.0,,3.0,,3690.0,,7.0,,False
arima,2,5059,EXP-022,1.0,10.0,0.0,0.8,8,0.0,,0.0,,4010.0,,8.0,,False
arima,2,5059,EXP-022,1.0,10.0,30.0,1.0,8,110.0,,7.0,,3340.0,,7.0,,True
arima,2,5059,EXP-022,1.0,10.0,30.0,0.9,8,30.0,,3.0,,3690.0,,7.0,,False
arima,2,5059,EXP-022,1.0,10.0,30.0,0.8,8,0.0,,0.0,,4030.0,,8.0,,False
arima,2,5059,EXP-022,1.0,10.0,60.0,1.0,8,110.0,,7.0,,3340.0,,7.0,,False
arima,2,5059,EXP-022,1.0,10.0,60.0,0.9,8,30.0,,3.0,,3690.0,,7.0,,False
arima,2,5059,EXP-022,1.0,10.0,60.0,0.8,8,0.0,,0.0,,4060.0,,8.0,,False
arima,2,5059,EXP-022,1.0,10.0,120.0,1.0,8,110.0,,7.0,,3340.0,,7.0,,False
arima,2,5059,EXP-022,1.0,10.0,120.0,0.9,8,30.0,,3.0,,3690.0,,7.0,,False
arima,2,5059,EXP-022,1.0,10.0,120.0,0.8,8,0.0,,0.0,,4120.0,,8.0,,False
lag1,2,5059,EXP-020,1.0,0.0,0.0,1.0,8,130.0,,8.0,,3240.0,,13.0,,False
lag1,2,5059,EXP-020,1.0,0.0,0.0,0.9,8,10.0,,1.0,,3640.0,,11.0,,False
lag1,2,5059,EXP-020,1.0,0.0,0.0,0.8,8,0.0,,0.0,,4000.0,,10.0,,False
lag1,2,5059,EXP-020,1.0,0.0,30.0,1.0,8,100.0,,7.0,,3320.0,,10.0,,True
lag1,2,5059,EXP-020,1.0,0.0,30.0,0.9,8,10.0,,1.0,,3680.0,,8.0,,False
lag1,2,5059,EXP-020,1.0,0.0,30.0,0.8,8,0.0,,0.0,,4060.0,,10.0,,False
lag1,2,5059,EXP-020,1.0,0.0,60.0,1.0,8,100.0,,7.0,,3410.0,,10.0,,False
lag1,2,5059,EXP-020,1.0,0.0,60.0,0.9,8,10.0,,1.0,,3710.0,,8.0,,False
lag1,2,5059,EXP-020,1.0,0.0,60.0,0.8,8,0.0,,0.0,,4150.0,,10.0,,False
lag1,2,5059,EXP-020,1.0,0.0,120.0,1.0,8,100.0,,7.0,,3590.0,,10.0,,False
lag1,2,5059,EXP-020,1.0,0.0,120.0,0.9,8,10.0,,1.0,,3770.0,,8.0,,False
lag1,2,5059,EXP-020,1.0,0.0,120.0,0.8,8,0.0,,0.0,,4330.0,,10.0,,False
lag1,2,5059,EXP-020,1.0,10.0,0.0,1.0,8,180.0,,8.0,,3240.0,,13.0,,False
lag1,2,5059,EXP-020,1.0,10.0,0.0,0.9,8,40.0,,4.0,,3640.0,,11.0,,False
lag1,2,5059,EXP-020,1.0,10.0,0.0,0.8,8,0.0,,0.0,,4000.0,,10.0,,False
lag1,2,5059,EXP-020,1.0,10.0,30.0,1.0,8,140.0,,7.0,,3320.0,,10.0,,True
lag1,2,5059,EXP-020,1.0,10.0,30.0,0.9,8,20.0,,2.0,,3680.0,,8.0,,False
lag1,2,5059,EXP-020,1.0,10.0,30.0,0.8,8,0.0,,0.0,,4060.0,,10.0,,False
lag1,2,5059,EXP-020,1.0,10.0,60.0,1.0,8,140.0,,7.0,,3410.0,,10.0,,False
lag1,2,5059,EXP-020,1.0,10.0,60.0,0.9,8,20.0,,2.0,,3710.0,,8.0,,False
lag1,2,5059,EXP-020,1.0,10.0,60.0,0.8,8,0.0,,0.0,,4150.0,,10.0,,False
lag1,2,5059,EXP-020,1.0,10.0,120.0,1.0,8,140.0,,7.0,,3590.0,,10.0,,False
lag1,2,5059,EXP-020,1.0,10.0,120.0,0.9,8,20.0,,2.0,,3770.0,,8.0,,False
lag1,2,5059,EXP-020,1.0,10.0,120.0,0.8,8,0.0,,0.0,,4330.0,,10.0,,False
lag1008,2,5059,EXP-027,1.0,0.0,0.0,1.0,8,600.0,,7.0,,2680.0,,28.0,,False
lag1008,2,5059,EXP-027,1.0,0.0,0.0,0.9,8,180.0,,3.0,,3260.0,,15.0,,False
lag1008,2,5059,EXP-027,1.0,0.0,0.0,0.8,8,40.0,,2.0,,3680.0,,16.0,,False
lag1008,2,5059,EXP-027,1.0,0.0,30.0,1.0,8,480.0,,5.0,,2820.0,,19.0,,False
lag1008,2,5059,EXP-027,1.0,0.0,30.0,0.9,8,130.0,,3.0,,3340.0,,12.0,,False
lag1008,2,5059,EXP-027,1.0,0.0,30.0,0.8,8,30.0,,1.0,,3810.0,,14.0,,False
lag1008,2,5059,EXP-027,1.0,0.0,60.0,1.0,8,350.0,,5.0,,2980.0,,16.0,,True
lag1008,2,5059,EXP-027,1.0,0.0,60.0,0.9,8,110.0,,3.0,,3410.0,,10.0,,False
lag1008,2,5059,EXP-027,1.0,0.0,60.0,0.8,8,30.0,,1.0,,3920.0,,12.0,,False
lag1008,2,5059,EXP-027,1.0,0.0,120.0,1.0,8,290.0,,5.0,,3240.0,,13.0,,False
lag1008,2,5059,EXP-027,1.0,0.0,120.0,0.9,8,90.0,,3.0,,3550.0,,9.0,,False
lag1008,2,5059,EXP-027,1.0,0.0,120.0,0.8,8,30.0,,1.0,,4040.0,,10.0,,False
lag1008,2,5059,EXP-027,1.0,10.0,0.0,1.0,8,600.0,,6.0,,2680.0,,28.0,,False
lag1008,2,5059,EXP-027,1.0,10.0,0.0,0.9,8,190.0,,5.0,,3260.0,,15.0,,False
lag1008,2,5059,EXP-027,1.0,10.0,0.0,0.8,8,50.0,,3.0,,3680.0,,16.0,,False
lag1008,2,5059,EXP-027,1.0,10.0,30.0,1.0,8,490.0,,6.0,,2820.0,,19.0,,False
lag1008,2,5059,EXP-027,1.0,10.0,30.0,0.9,8,140.0,,5.0,,3340.0,,12.0,,False
lag1008,2,5059,EXP-027,1.0,10.0,30.0,0.8,8,50.0,,3.0,,3810.0,,14.0,,False
lag1008,2,5059,EXP-027,1.0,10.0,60.0,1.0,8,360.0,,6.0,,2980.0,,16.0,,True
lag1008,2,5059,EXP-027,1.0,10.0,60.0,0.9,8,120.0,,4.0,,3410.0,,10.0,,False
lag1008,2,5059,EXP-027,1.0,10.0,60.0,0.8,8,40.0,,2.0,,3920.0,,12.0,,False
lag1008,2,5059,EXP-027,1.0,10.0,120.0,1.0,8,320.0,,6.0,,3240.0,,13.0,,False
lag1008,2,5059,EXP-027,1.0,10.0,120.0,0.9,8,100.0,,4.0,,3550.0,,9.0,,False
lag1008,2,5059,EXP-027,1.0,10.0,120.0,0.8,8,30.0,,1.0,,4040.0,,10.0,,False
lag144,2,5059,EXP-018,1.0,0.0,0.0,1.0,8,340.0,,4.0,,3210.0,,14.0,,False
lag144,2,5059,EXP-018,1.0,0.0,0.0,0.9,8,140.0,,4.0,,3630.0,,11.0,,False
lag144,2,5059,EXP-018,1.0,0.0,0.0,0.8,8,60.0,,2.0,,3980.0,,10.0,,False
lag144,2,5059,EXP-018,1.0,0.0,30.0,1.0,8,270.0,,4.0,,3310.0,,10.0,,True
lag144,2,5059,EXP-018,1.0,0.0,30.0,0.9,8,130.0,,3.0,,3670.0,,8.0,,False
lag144,2,5059,EXP-018,1.0,0.0,30.0,0.8,8,60.0,,2.0,,4040.0,,10.0,,False
lag144,2,5059,EXP-018,1.0,0.0,60.0,1.0,8,230.0,,4.0,,3400.0,,10.0,,False
lag144,2,5059,EXP-018,1.0,0.0,60.0,0.9,8,130.0,,3.0,,3700.0,,8.0,,False
lag144,2,5059,EXP-018,1.0,0.0,60.0,0.8,8,60.0,,2.0,,4130.0,,10.0,,False
lag144,2,5059,EXP-018,1.0,0.0,120.0,1.0,8,210.0,,4.0,,3580.0,,10.0,,False
lag144,2,5059,EXP-018,1.0,0.0,120.0,0.9,8,130.0,,3.0,,3760.0,,8.0,,False
lag144,2,5059,EXP-018,1.0,0.0,120.0,0.8,8,60.0,,2.0,,4310.0,,10.0,,False
lag144,2,5059,EXP-018,1.0,10.0,0.0,1.0,8,330.0,,4.0,,3210.0,,14.0,,False
lag144,2,5059,EXP-018,1.0,10.0,0.0,0.9,8,140.0,,3.0,,3630.0,,11.0,,False
lag144,2,5059,EXP-018,1.0,10.0,0.0,0.8,8,70.0,,2.0,,3980.0,,10.0,,False
lag144,2,5059,EXP-018,1.0,10.0,30.0,1.0,8,270.0,,4.0,,3310.0,,10.0,,True
lag144,2,5059,EXP-018,1.0,10.0,30.0,0.9,8,130.0,,3.0,,3670.0,,8.0,,False
lag144,2,5059,EXP-018,1.0,10.0,30.0,0.8,8,70.0,,2.0,,4040.0,,10.0,,False
lag144,2,5059,EXP-018,1.0,10.0,60.0,1.0,8,240.0,,4.0,,3400.0,,10.0,,False
lag144,2,5059,EXP-018,1.0,10.0,60.0,0.9,8,130.0,,3.0,,3700.0,,8.0,,False
lag144,2,5059,EXP-018,1.0,10.0,60.0,0.8,8,70.0,,2.0,,4130.0,,10.0,,False
